#H295R-shbcatenin		
Gene	Fold Change (log2) [- dox/+dox]	p_values_adjusted
KRT7	0.0528673333333338	0.866601971778042
PAPOLB	-0.0641996666666662	0.77288533293416
SPN	-0.206799666666666	0.428358173426632
MFSD7	-0.124327333333333	0.562399033626288
WWC2-AS2	0.0199010000000007	0.951094439927411
FAM134B	0.102507333333333	0.686516408582019
BTN3A2	0.177726000000002	0.363358899074113
TP53I13	-0.110967666666666	0.673538419974363
ANK1	-0.110312999999999	0.624385634780367
C10orf67	0.0221803333333336	0.937717709824356
POLR3G	-0.106722333333333	0.719304894613107
C9orf142	0.00592033333333496	0.987937064305561
GDAP1	-0.256802333333331	0.216814336434462
GHRHR	-0.066547	0.79019567212592
RAB10	-0.0304953333333322	0.90945379489823
MR1	-0.0486049999999996	0.840134099434098
E4F1	0.00137666666666799	0.996285985364494
PSMB5	0.0703439999999998	0.806863588982305
BIN1	-0.0748196666666662	0.774509515764898
PINX1	-0.0881803333333328	0.712601873916151
LOC339803	-0.0169479999999997	0.952529568457584
SLC25A53	-0.137053666666666	0.500047580338372
STS	-0.116990666666665	0.657217907037306
PSMB1	-0.00720033333333296	0.983159241812861
PICK1	-0.0282353333333321	0.910696784037738
CCDC79	0.0704870000000005	0.751653256027624
POT1	0.217927666666668	0.260402870843175
NDUFA7	0.0847913333333347	0.696594849734788
ENTPD5	-0.128327333333333	0.625258262671142
CALB2	-0.0318676666666664	0.940458484099217
HEXA	0.367789666666668	0.0739218716203512
AIM2	-0.00524033333333297	0.98737750634672
C9orf169	-0.0073073333333322	0.987134800094338
CALB1	0.671948333333335	0.259125196793771
CACNG8	-0.0488483333333324	0.862509125961694
TESC	-0.125142333333333	0.527320166803475
SNX31	0.072622	0.74511187686951
SLC16A14	-0.112463333333333	0.624144610798661
CHCHD5	-0.0179406666666663	0.948768037250156
PLA2G16	-0.0759086666666661	0.73097308185803
FAM114A2	0.117768000000001	0.575589336285762
TMEM65	0.162743666666668	0.450203306181989
COL9A2	-0.204971333333333	0.352897567720880
DEPTOR	0.303244333333334	0.169027316227871
PNPLA4	0.0180646666666671	0.95696284316395
NCKIPSD	-0.0372676666666649	0.883189085233712
RNF125	-0.0185376666666664	0.949807973269898
CNGB1	-0.0973709999999987	0.666642292286073
STAP1	0.00848766666666673	0.982375192575954
ZNF385B	0.123213000000001	0.659036556301843
FABP6	-0.0957399999999988	0.712318389828268
CLIC2	-0.0585839999999998	0.807865055023702
CPXCR1	-0.0371673333333330	0.891803584952102
MRPL34	0.0411736666666664	0.87152108397136
CSDC2	-0.0306016666666655	0.931859006463093
ACTL6B	-0.00234233333333297	0.995204546518148
EML5	0.480428666666668	0.128957627033936
SIK1	0.0657350000000003	0.806569476022107
C3AR1	-0.077843333333333	0.761468932274728
HAGH	0.00648933333333466	0.986078886516558
ADRA2B	-0.0433653333333329	0.86618358328362
REXO2	0.0238306666666672	0.935223865987462
WSB1	0.322582666666668	0.103455104221207
SLC38A9	0.0379243333333338	0.903788355106891
S100A8	0.0702990000000002	0.774603388425915
NAA20	-0.119826999999999	0.575589336285762
ATG10	0.241976333333335	0.216858796679299
FAM9B	-0.00925699999999942	0.98030775039829
OAZ3	0.0924460000000005	0.705010402761235
SVOPL	0.276268000000001	0.169889211065449
PTCD2	0.0339890000000008	0.902761873816516
CPA5	-0.037998333333333	0.889610038918956
DEFB118	0.124124333333334	0.575589336285762
HSD17B4	-0.0347556666666651	0.899912734474539
LCE1B	-0.181427333333333	0.355387672697857
EIF2B3	-0.0227386666666659	0.935261323444314
AVL9	-0.00745366666666619	0.983159241812861
RTN3	-0.0178426666666657	0.94871117680979
BNIP1	0.259927666666667	0.222331780603294
KLK8	0.0103686666666682	0.973889502706712
MARC2	0.0955376666666673	0.670473415437522
PDE4B	-0.122623333333334	0.691937554141542
ADCK3	-0.518118333333332	0.0351167468854759
VSIG2	-1.99999999998680e-0	0.999822702792133
TEKT1	0.00662533333333342	0.986471172041113
RDH8	-0.0794596666666658	0.711180779277199
UBE3B	-0.0590813333333322	0.819626240637794
ADAT1	0.0145690000000014	0.96038769215064
GUCA2B	-0.160615333333332	0.465948865963889
ANXA1	0.312950000000001	0.101980812453755
TCTA	0.182913000000001	0.353471671280201
SLC16A10	0.0477140000000009	0.873663396186202
GRB10	0.492226666666667	0.0305108131824887
SDHC	-0.0383298333333327	0.8877767059344
PPARD	-0.235502666666666	0.228292762690892
SDSL	-0.0174246666666661	0.957968137155444
CYP3A4	-0.268137666666666	0.156315769387234
RAB35	-0.0567149999999984	0.810625157938411
TMEM18	0.0707240000000001	0.794282308303275
MRPL22	0.0283250000000008	0.94010374131705
HLA-B	0.274734444444446	0.143931155913550
TCEB1	-0.0179473333333326	0.950980037243398
FBXL14	-0.037738333333333	0.886500454815894
ISCA2	0.138458333333335	0.523188178822165
P2RX4	0.214313666666667	0.320225451789804
HAUS2	-0.0559353333333327	0.871104061464043
TSPAN4	0.115945000000002	0.623988109816431
TMEM161A	0.125647666666667	0.528488494367153
TBC1D19	0.511359666666669	0.0239733333599761
ADCY3	0.0778010000000003	0.765339817431245
ZNF876P	0.268882666666667	0.227445926265811
FGFBP1	0.0997563333333343	0.690641668678273
RRAGD	0.0652389999999994	0.782527230244508
ULK3	0.0764960000000007	0.788201431210286
CRB3	-0.131139333333333	0.567207019661951
TFPI	0.613552333333334	0.0185304620090284
PSEN1	0.0746803333333336	0.739188468398639
IGSF22	-0.0646049999999995	0.777568084061469
GHR	0.217046333333333	0.579412709059421
NPAS3	0.725752	0.0660125264725009
CCM2	0.0407330000000011	0.869860418086136
C21orf119	0.130718000000001	0.532458701847411
SPA17	0.419349000000001	0.100026144425143
ANXA4	-0.0413736666666668	0.895093529187836
ACOT7	0.0639436666666674	0.822103952226695
CXorf58	-0.157067000000000	0.419081654123944
KCNJ16	-0.188110666666666	0.344576368488222
PSMA5	0.133954666666669	0.513141966218084
LSG1	-0.288715333333332	0.134443467906163
LRRC25	-0.0756729999999996	0.758315876232904
TRIM50	-0.081562999999999	0.824674571093737
SHD	-0.0761486666666659	0.758250508013307
TXNDC12	0.0948133333333345	0.670071773006358
MED31	-0.0979526666666652	0.671766969198954
TMEM106C	0.0742600000000016	0.729912257977231
ATG5	0.139871000000001	0.549323798856043
GSR	0.0985083333333346	0.640799282945291
FAM47A	-0.145389999999999	0.537186705207113
WIPI2	0.00496866666666735	0.987937064305561
TXLNB	-0.222006000000000	0.413956090921311
CCT6B	0.144682666666668	0.464365096963932
C3	0.0588963333333334	0.843676733449892
RAPGEF3	-0.0661021666666651	0.775858800113142
PRKAG2	-0.109030666666666	0.664942714043914
RALA	0.105560000000001	0.686516408582019
DCTN4	0.150192000000000	0.462990778949936
POMGNT1	0.149427333333335	0.467139056429432
ZNF479	0.0583701111111117	0.799660020384009
MAPKAPK5-AS1	0.0332016666666671	0.904201124848034
NSDHL	-0.097449666666666	0.68135180147671
BHMT	0.0357276666666669	0.898982394082228
CDC42BPG	-0.0285893333333331	0.91402300740264
GIT2	0.101699333333334	0.635117428927823
PLEKHM1	-0.0499554999999996	0.867139953860248
TBRG4	-0.116871833333333	0.592145792596805
CCDC159	-0.0110629999999997	0.982523503616988
PGLS	0.408380000000001	0.126748755872072
IKZF4	0.191581333333334	0.49971129098408
SELO	0.0529483333333343	0.843152489417868
FBXO25	-0.122144333333333	0.547637880318521
TNPO3	0.0400966666666682	0.871104061464043
RAB24	-0.0900013333333324	0.697261622653146
UBL5	0.142449666666668	0.509510133376311
ADCK4	-0.0818333333333326	0.708381059238031
APPL2	0.278245666666667	0.219457597945103
C2orf43	0.135727	0.639837290428782
EFNA2	-0.150071999999999	0.480212523161293
PTPRU	-0.0287276666666663	0.925845244747948
MARCH3	0.103663333333333	0.699705925827209
DDO	0.193303000000001	0.450418928637380
METTL23	0.501364666666667	0.0894613209101226
VDAC3	0.0227333333333349	0.931446587444396
NAAA	0.132438333333334	0.505032471175211
TAT	-0.154772333333333	0.441909622750662
ZNF23	0.115749333333334	0.623978439802943
GALC	0.175726000000000	0.371797773837046
GALNTL6	-0.107995333333332	0.623750330148461
FAM63B	0.0222230000000013	0.96679469187331
PTP4A2	0.0125840000000010	0.966591785973192
MRPL1	0.00025066666666798	0.99883107916854
NRG4	0.715053333333334	0.0185304620090284
DNASE1L1	0.186288333333334	0.371073266734742
SPATA5L1	0.0257963333333339	0.942800137888472
C15orf61	0.220937	0.390561931914011
NFE4	0.0464963333333337	0.865655368707012
RDH11	0.0635976666666676	0.774104133965233
LARP4	-0.0195499999999990	0.945904449997854
SLC17A3	-0.0799039999999996	0.729912257977231
SLC9A3R1	-0.289294333333332	0.188468687105783
FAHD1	0.293410666666667	0.131782744506817
PGP	0.0302096666666666	0.906093399285191
COMMD9	0.107784666666667	0.59812387928379
LRRC20	0.0131036666666672	0.963626568322179
KNCN	0.0571696666666673	0.832903171531715
NGF	0.444148666666668	0.106191896591867
NKAP	0.158906000000001	0.439046689557474
CDV3	-0.167363666666666	0.399012880214421
ZNF688	0.137143333333333	0.523188178822165
FBXO6	-0.0590213333333331	0.86876997913689
ZMAT2	-0.284966333333332	0.156957421545369
SMARCD3	0.0836616666666676	0.712318389828268
SRPRB	-0.248494666666667	0.28487334684302
SPINK1	0.179066000000000	0.357097820992187
ERGIC1	-0.00543233333333203	0.987134800094338
SIRT4	0.0359950000000005	0.889859001211798
CIB2	0.234084000000000	0.459624813256835
DNMT3B	-0.0194486666666669	0.943745603358308
MEPCE	-0.129498333333333	0.525143015861964
TMEM143	0.236694	0.216469715681292
CCNDBP1	0.206604000000001	0.343767005719968
PTPRK	0.218154333333333	0.262756877023918
SAMD9L	0.177471000000001	0.483456339637824
GALT	0.0624960000000008	0.792168081595258
SPATC1	-0.195977333333333	0.474413951968734
CCDC121	0.0328016666666678	0.907648578460912
GLOD5	-0.0492849999999998	0.843134844119548
LRRC8E	-0.0098349999999997	0.974451420920923
ALDH5A1	0.44478	0.0716588674721317
LINC00467	0.301447666666667	0.195927187569286
CRYBA2	-0.136215666666665	0.637596150841031
UBE2H	0.00461000000000176	0.988956657529827
ADAP1	-0.0438096666666663	0.870002591217953
EFR3B	-0.0928453333333333	0.714961810216865
RSBN1L	0.210463333333334	0.36541451620531
SMOC1	0.098873	0.788201431210286
TPSG1	-0.117083666666667	0.789917107854685
FGGY	0.208543666666667	0.322494916341941
FAM126A	0.0099990000000018	0.974451420920923
CAPN13	-0.00999466666666608	0.98256318768706
CC2D1B	-0.0338686666666666	0.897564529104305
SLAMF9	0.087742333333334	0.74164843446719
FASTK	-0.0379719999999999	0.887760071161783
ZKSCAN5	-0.0428319999999998	0.87279470391545
STK40	-0.198087333333333	0.343572153228906
CPNE4	0.00721000000000045	0.982523503616988
FUNDC1	0.102846333333334	0.633166039956913
PRPS2	-0.00596333333333214	0.987937064305561
RABL5	0.0457706666666683	0.845891599383498
FBXL13	-0.074635333333333	0.758341714501375
HSPH1	-0.00043366666666619	0.99866434080529
CASR	-0.0165599999999996	0.96469777383274
BMPR1B	-0.0146449999999995	0.962126225694904
ANKRD29	0.135526333333334	0.512796060754107
DNAJB8	-0.0650306666666664	0.802396361306217
PC	0.123120000000001	0.575589336285762
ADRB2	0.0860823333333335	0.71064747062114
STX11	-0.0147206666666663	0.967256128104685
ROGDI	-0.0589136666666658	0.806863588982305
LOC554207	0.318813333333334	0.134708430201635
FRG1B	-0.00024566666666567	0.99883107916854
TPCN1	0.037147666666667	0.902787568004946
PLEKHH1	-0.127534333333333	0.530602707379549
AGTRAP	-0.0749566666666656	0.729912257977231
PLEKHJ1	0.0974446666666673	0.656324975591247
CXCL14	-0.212191999999999	0.462293374281597
CLN5	0.213480333333334	0.338033481843865
GRB7	-0.134896666666666	0.588666179294878
ACOT11	-0.0593103333333328	0.80028317032716
ACYP2	0.0311860000000013	0.903788355106891
C12orf50	0.138505	0.509559856477471
KRTAP1-1	-0.0254846666666661	0.937545603686416
NUDC	-0.418923666666667	0.0661155132616826
DNAJA3	-0.176104666666666	0.384248044508942
VDAC1	-0.0805719999999988	0.705543977023539
EMC4	-0.0406666666666654	0.872500044078727
TRIM55	-0.0264853333333323	0.935737101155951
IFI6	0.209422666666666	0.266227077985105
RHBDD3	-0.0884659999999994	0.68118877872205
GRAMD1B	0.0245803333333346	0.95181691231308
FAM184A	-0.0452659999999998	0.874353540431336
DNAJC1	0.0828016666666675	0.745967084434416
CAST	0.138978000000002	0.5488879250835
RNF130	0.130184000000000	0.523453039510001
SRD5A1	-0.187719333333333	0.381277010058168
OSCP1	0.0649270000000016	0.772520347452753
IGSF11	-0.00092233333333281	0.997953056544486
NCOA7	0.0972750000000016	0.684856747479334
CSRP2BP	0.159608666666668	0.46221703880674
RILP	-0.045464	0.904507944803624
TMEM245	0.0547633333333344	0.812603088881849
NOL6	-0.256327333333332	0.177175474294975
CPO	0.115839333333333	0.61487566217891
MARCH2	0.241708000000001	0.216848931674793
SLC25A30	0.264367333333334	0.218822168421039
FGD2	-0.0547959999999995	0.891410328517388
SFN	-0.0847846666666654	0.783223894269194
BTNL8	-0.158353500000000	0.416412641573293
KCNH2	0.0455203333333335	0.891220340561155
CD24	0.0739930000000002	0.8181582643977
C14orf142	-0.0539213333333325	0.8125682765811
RAB32	-0.103165333333333	0.710004432586908
ITGAE	0.0835830000000009	0.692494286263795
PPTC7	0.033703000000001	0.895093529187836
ELOVL2	0.468202	0.0587663770637753
LDHD	-0.193400999999999	0.313220411537404
COQ6	0.0243053333333338	0.924810956676928
YAE1D1	0.0837936666666675	0.694218603227136
ZNF684	0.159712666666668	0.451746572873908
COX5A	0.0287166666666679	0.911623909907545
RORC	-0.097162666666666	0.741438256509195
FAM227B	0.156604666666667	0.478484283517744
ALG6	0.178854000000001	0.503217861354116
KLHDC9	0.275523333333334	0.158751033455501
RSPH4A	-0.110343	0.621735864594352
LLGL2	-0.0783186666666667	0.774104133965233
CHRNB3	0.125059666666667	0.566282142073858
AURKAIP1	-0.0737436666666675	0.730777457405814
MGAT4B	0.168576000000001	0.4423818632121
ANO8	-0.101258666666666	0.637596150841031
ARMC2	0.0940726666666672	0.648209367206976
HRH2	-0.132344000000000	0.591142517306808
SDHD	0.100353000000001	0.628889193936358
ADK	0.0749816666666678	0.742124582656713
SIKE1	0.182220666666668	0.348000484523924
FAM109A	-0.0494293333333319	0.843134844119548
DCTN3	-0.0946066666666663	0.65907849208289
HRASLS	-0.144655666666667	0.543123897584579
MTIF3	0.158552	0.488602547609567
SRGAP1	0.586960333333335	0.0143541040572610
KLHL21	-0.174794999999999	0.353471671280201
ZNF219	-0.0110553333333327	0.979790222743567
SLC43A1	0.116165666666667	0.637596150841031
PPIP5K2	0.142436000000001	0.615265400315887
HORMAD1	0.173115666666667	0.508529020331279
SFXN1	0.106630000000002	0.609928365742218
COL20A1	-0.100764999999999	0.76001931209055
PRKCB	0.0181770000000006	0.950884054684253
PMAIP1	0.531708333333334	0.179421162194597
CAAP1	0.0581420000000009	0.833637671948824
CASP1	-0.0150470000000000	0.962620058410129
ADCY5	0.368100666666667	0.129398667168985
PNCK	-0.0351040000000004	0.940458484099217
MPV17L2	-0.106653333333331	0.62420320780168
PCLO	0.537918333333334	0.0185304620090284
CFB	0.00438088888888958	0.988133186272453
CYP17A1	0.936681	0.0173260915176636
VNN2	0.00108533333333389	0.997134925912045
ARPC3	0.0651666666666675	0.771381857812941
TSC22D3	0.476773333333334	0.0282821352636199
ACAT1	0.170072666666667	0.398147217022501
DDX58	0.270797	0.212222064067543
SLC11A2	0.131072666666668	0.574861239164918
NUAK1	-0.0602489999999996	0.841976773189511
TECPR1	-0.559908666666666	0.030025317565228
SLC12A6	0.0256040000000016	0.948469012194168
CD274	0.123042333333334	0.697187294779476
ZNF702P	0.146033666666667	0.564720207310474
KIAA1033	0.109186666666666	0.60283710701508
RD3	0.0273673333333335	0.943988782202264
C6orf120	0.357679666666667	0.0755898373594719
BCL7B	0.0310113333333348	0.90534310515671
RAB11FIP4	-0.0941766666666648	0.674780899769326
C8orf59	-0.0287036666666662	0.91143191097679
PDRG1	-0.0661269999999994	0.774269136264649
TIMM17B	0.223371333333334	0.248864745773935
C17orf58	0.192833666666667	0.332502783413088
MFSD8	0.0909853333333357	0.6846855637534
OSBP2	-0.0321849999999993	0.900467460403227
MOSPD1	0.0378563333333348	0.895093529187836
CYC1	-0.0352036666666654	0.889829166522405
NEUROD4	0.0258333333333333	0.922623091208334
BEX5	-0.0860353333333332	0.691633384710545
KIAA0040	0.115904333333333	0.811980175141636
WDR78	0.478888666666667	0.0562663106369921
LPIN1	-0.298168666666665	0.120319574336004
PRADC1	-0.0444356666666664	0.880427463662501
C11orf70	0.663370333333333	0.0115517876424789
WISP2	-0.0144613333333323	0.965930252534257
ST6GALNAC2	0.659827000000001	0.0469041914734957
TEX29	-0.103705666666666	0.667098538791373
MEAF6	-0.0400199999999992	0.899614658619676
EBF1	0.118701333333334	0.583500982044382
PYDC1	0.0718416666666671	0.741438256509195
SLC4A9	-0.181164333333332	0.488399061866726
ZNF251	0.196217000000001	0.397798624983652
PPIP5K1	-0.0057879999999983	0.986677967935972
GALNT11	-0.603108	0.0351167468854759
HS1BP3	0.203004000000000	0.29986081041577
CEBPG	-0.0316719999999989	0.899843700231124
COX6A1	0.0927650000000034	0.654992528251938
GOLGA8A	-0.182410333333333	0.33472722031995
PAFAH2	0.0908373333333335	0.670419470313263
TRAP1	-0.277361333333333	0.178162638616424
MTCH1	0.137911000000001	0.568393891086758
RDH10	0.368076333333334	0.167001732057148
TXNL4A	-0.175263333333332	0.481254071558138
RER1	-0.0542186666666657	0.817550597555287
PIGK	0.312962000000000	0.176286292713075
TMEM141	-0.0361309999999987	0.890073383340154
GNPDA1	0.0494120000000015	0.837759479233448
TRIM4	-0.137233000000000	0.580480197890243
ADAMTSL5	0.0158800000000011	0.961005760573833
RBCK1	0.0751423333333344	0.758341714501375
RNLS	-0.2889810	0.156315769387234
MRPL48	0.0234016666666677	0.940972575250573
PDE6H	-0.0306426666666660	0.934559230380158
HSD3B7	-0.194676333333332	0.344894564051699
SCOC	0.0894000000000011	0.702709435280393
PIGP	0.157871666666667	0.438307351749832
ENTPD6	0.183320666666668	0.347943992554483
SLC30A2	-0.181635999999999	0.446756640099031
ZNF764	-0.0292729999999996	0.922148106708426
RASA1	0.297887666666668	0.171804245444023
ZNF593	0.130179333333334	0.605491766505367
NDUFAF4	-0.0201386666666664	0.94375604597120
ANK3	0.164864666666667	0.420561832966585
EPB41L4A	0.0240080000000006	0.925845244747948
GPN2	-0.158554333333332	0.449822547166186
TBC1D9B	-0.155474666666666	0.573673650964407
NDUFA6	0.0791263333333342	0.721212486663112
ALS2CL	-0.060448999999999	0.821421133422134
TRIM31	-0.0503771111111107	0.846023945154185
TAF12	0.114098333333334	0.584153892885306
RBP5	-0.056973666666665	0.86129479294567
FLNB	0.465499333333333	0.0397619764226498
BIRC3	0.277290333333333	0.306286104860031
PLGRKT	0.072966666666667	0.741134448923316
ZNF771	-0.248941666666666	0.224748794968320
CERS2	0.0780966666666688	0.721484595160786
ZNF763	0.343816	0.151589765734136
POGLUT1	0.0864130000000007	0.747245436362979
PGAP2	0.276465000000000	0.175093299095852
TAX1BP1	0.329676000000001	0.111090755337378
PLIN2	0.126681333333333	0.777568084061469
EFCAB4B	-0.152306888888888	0.499850659274909
CNNM4	0.0584956666666676	0.799725367501923
SNX8	-0.156244666666665	0.456736706227474
RNF157	0.0946990000000013	0.706115075578775
DYNC1I1	0.185372333333334	0.341727195150614
UTP15	-0.029808	0.915761046438965
B3GNT8	0.104145333333334	0.652989236147115
TMOD1	0.296808333333334	0.207427220397078
INHA	0.0378916666666672	0.880830734199068
PILRA	0.0109340000000010	0.972573891494574
IRF6	-0.0842639999999996	0.87338435621334
LILRA2	0.0785656666666668	0.719304894613107
ADAMTS15	0.0657840000000001	0.815021360738269
FAM174B	-0.0214096666666667	0.935261323444314
BRD8	-0.100791999999998	0.660122297714278
NKX2-8	-0.182041333333333	0.479138506340968
FAM98A	-0.219238666666666	0.467448228941098
CALHM3	-0.204839333333332	0.398528809967448
MOCS2	0.0945876666666665	0.648963524582188
CDC37L1	0.142715333333335	0.512796060754107
ACSF3	0.0277310000000012	0.915761046438965
FAM221A	-0.00367433333333275	0.993756838831997
INPP5J	-0.167146333333332	0.381082408187926
PAIP2	0.00477333333333607	0.987937064305561
ZCWPW1	0.140554333333334	0.508705123157393
GPAA1	0.228887000000001	0.259829034627073
TENC1	0.142017666666668	0.614221661998915
PYROXD2	-0.0180026666666661	0.951248784622328
NKAPL	0.0198093333333334	0.94622978991441
GNPTG	-0.0256253333333326	0.931859006463093
GATAD1	0.00713633333333423	0.98256318768706
BBS4	0.239486000000002	0.220511040537878
WDR41	0.0408710000000006	0.866470024789992
ADAMTS13	-0.0867719999999997	0.741438256509195
DUSP22	0.133494000000001	0.627930065742649
VARS2	-0.126765222222222	0.536810332635776
C6orf70	0.129256000000001	0.64003454727887
ADCK1	-0.171193666666666	0.384179305818026
HLA-A	0.155898888888889	0.422927358730594
RBM19	-0.0580813333333323	0.808933385359076
C16orf95	0.135874333333334	0.543123897584579
FLT3	-0.108701999999999	0.628002787536666
PPAP2B	0.271131666666667	0.191993094532921
PQLC2	-0.00274133333333298	0.993824047902985
GDE1	0.0265950000000014	0.9299162364306
PTPRR	0.0416293333333333	0.898411505899836
FRMD5	0.124842000000000	0.632532249588464
C17orf59	0.0899113333333342	0.69383212646786
UBE2B	0.110316333333334	0.59825322346796
SLC29A2	0.230034000000002	0.352897567720880
HDHD1	0.0166923333333336	0.967460065937822
HSPB1	0.377663333333336	0.0582162549326427
SLC41A3	0.0398500000000009	0.871104061464043
OR5J2	3.13333333342243e-05	0.999822702792133
MNF1	0.118780666666668	0.567558442908127
CYB5RL	-0.035356333333333	0.904236796123256
AQP8	-0.026957	0.931714916765969
S100A9	-0.139384333333333	0.641044966033937
SEC16B	-0.0374693333333327	0.890094615232462
ARMCX2	0.349703333333334	0.0942538294765004
CYB5R4	0.375756666666668	0.0917903726055603
NS3BP	-0.0607209999999998	0.808239992878146
SFXN4	0.153798333333332	0.516217427447249
TMEM208	0.00588233333333506	0.987937064305561
STX12	0.139893666666667	0.476515795581148
TBC1D8	0.259693666666668	0.171891674382991
KRTAP4-1	-0.0249573333333336	0.930211818640573
ARMCX6	-0.381616833333333	0.0739218716203512
PTGFR	0.168497666666667	0.496883548839873
TM7SF3	0.0706946666666686	0.787787439318508
DGAT2	-0.123865333333333	0.597274793991978
PFDN4	-0.107323333333332	0.671492528470281
SLC31A2	0.306280333333334	0.155319778701693
CTSL1	0.307172333333334	0.124156968017611
HSPB11	-0.00737933333333254	0.982523503616988
NDUFAF1	-0.189432666666667	0.468636761332585
PINK1	0.147317	0.533217777938273
PAH	-0.125948999999999	0.604308630307709
ALKBH3	0.0370563333333341	0.879939647520798
CCT6A	-0.211200000000000	0.278903691098048
MAPK9	0.182939000000000	0.336373925530627
HPS1	0.0580666666666681	0.79760358406525
MYO3A	-0.0757653333333332	0.742452599762094
SHISA3	0.0272726666666668	0.918760683387302
DAB2IP	0.0770836666666681	0.768446434650364
SH3BP2	-0.00771299999999978	0.9835653863402
AKR1A1	-0.0761703333333326	0.724979376076577
DGAT1	0.00211433333333355	0.995022374966977
BTK	-0.215861999999999	0.302861002390456
RAB33A	-0.110366333333332	0.743139552172972
STEAP4	1.04871766666667	0.0711528556656884
DPH3	0.0750990000000012	0.766256558155699
RDH5	-0.0143486666666665	0.96757929696675
SYNPO	-0.0432786666666665	0.87796421789874
PEX1	-0.0444349999999986	0.863027162305082
CPED1	0.00910933333333368	0.977200805469713
PRUNE2	-0.027360333333332	0.955460918122607
LOC286359	0.499190666666667	0.135183680724555
HS6ST3	-0.0414046666666669	0.872259757014563
IFFO1	-0.061764999999999	0.787798433132403
LOC100129858	0.0580790000000002	0.82586230412069
SCG3	0.179121666666667	0.378211239575141
THEM6	-0.0996530000000002	0.626500880282759
INSM1	-0.131844999999999	0.59915423984875
WDR45	0.0435216666666678	0.866671423175521
IL17A	-0.173074333333333	0.428358173426632
VPS41	0.0220783333333344	0.934473497709064
ARL14	0.00406866666666711	0.99026855606865
AIFM1	-0.217040333333332	0.26757087734089
C8orf33	-0.0356833333333314	0.904507944803624
TMEM63C	-0.241686	0.356860503105293
ACOT6	0.0330900000000004	0.917325389804968
IFT74	0.310668333333334	0.188549331106419
MYOM2	-0.00809466666666646	0.983690244124512
RHPN1-AS1	-0.080552999999999	0.714244999058301
EPHA10	-0.115970500000000	0.639837290428782
RNASE11	-0.0375786666666661	0.891323143788325
GM2A	0.088725666666667	0.753182944057782
ITPRIP	0.0548486666666673	0.808239992878146
COMMD8	0.286559666666668	0.13704666630053
PVALB	-0.103823666666666	0.674780899769326
DOCK5	-0.0777229999999994	0.818849076927228
PAXIP1	-0.0529709999999996	0.824548552404467
SIGLEC9	0.0960323333333342	0.660962515038256
RBM28	0.0151600000000012	0.963537990151403
GNMT	-0.123283000000000	0.596617523400524
SRXN1	0.0155231666666685	0.955460918122607
PLAGL1	-0.499554999999998	0.0349945973792836
ZFAND2A	0.0343743333333336	0.90516899259244
C6orf106	0.00579100000000004	0.987577907335088
PRDX3	0.0565400000000008	0.807199664906783
GUSB	0.215937333333334	0.290277070058537
BTG4	-0.0744149999999996	0.73899161599654
MN1	-0.0780233333333321	0.784944347000133
TMEM242	0.062763666666668	0.795446186721078
MCEE	0.0518163333333341	0.87709801222343
COBLL1	1.062596	0.00383531955221498
TMED5	-0.137020999999998	0.513141966218084
C8orf48	-0.160854666666666	0.558008358719947
FAM173B	-0.584824333333332	0.0285444246472189
NDUFA1	0.180142333333334	0.342825265121927
POLR2K	0.132703333333334	0.502191611703409
ATP6V1B2	-0.0860069999999991	0.6846855637534
PRSS36	-0.0674493333333334	0.797534995180308
SNCA	0.443573666666669	0.0894144790631108
SSPO	-0.0283294999999997	0.929542746325962
DDAH1	0.607691666666668	0.0208784877318267
PLBD2	0.377398000000001	0.133319470655453
LRRK2	0.308232666666668	0.167277848166228
MAPRE3	0.137493666666667	0.504867510809939
APBB1IP	-0.129793000000000	0.562674320626673
CCDC64	0.0463150000000003	0.874960823800592
NCR3	-0.046865666666666	0.895093529187836
BMP10	-0.136330000000000	0.551125574415782
FNTA	0.148267333333334	0.463362442026763
CP	0.184072666666667	0.3432471049632
METTL21A	-0.171783999999999	0.465948865963889
TSR2	0.0592273333333344	0.850528719582271
HIGD2A	0.355223000000001	0.0769341038137651
YWHAG	0.0322496666666676	0.911796922065088
OR7A5	-0.143485666666666	0.568393891086758
RNF170	0.233686666666668	0.226499104403529
ZCCHC9	0.0291276666666672	0.932154136447394
BOLA3	-0.073826333333333	0.766497698403098
PRR13	-0.102901166666666	0.615689623138822
TPP1	0.161433000000001	0.43441407814235
LRRC61	-0.0921999999999997	0.660936100042198
CDK14	0.0224273333333341	0.94678260229888
CAPN9	0.0060983333333339	0.985544323496696
PREX1	-0.110664333333332	0.619120825640133
GNRHR	0.250633000000000	0.497732767028342
PDE4DIP	0.286444000000001	0.162661087494939
GBAS	0.404604333333333	0.0601168126740641
WNK3	0.0608620000000008	0.859299487874574
SETD9	-0.0189896666666659	0.958133242434411
SSTR3	-0.0260523333333332	0.931055338143178
TMEM248	0.0163683333333339	0.95285450244329
C12orf60	0.254689	0.387687154733619
SMPD1	0.0330693333333357	0.896186784012643
PPARGC1A	0.350343	0.0809230308622037
POU3F1	-0.169196000000000	0.673815991677713
KLRB1	0.0332833333333338	0.906093399285191
HLA-G	0.190183333333334	0.323482137863329
SLC25A5-AS1	-0.218185333333333	0.393699610707377
RTCA	0.170247000000001	0.374814376822818
IL1RAP	0.324864666666667	0.274121181062751
ARHGAP17	0.286893666666668	0.207516770128635
