id	data_format	cases	access	file_name	submitter_id	data_category	type	platform	file_size	created_datetime	md5sum	updated_datetime	file_id	data_type	state	experimental_strategy	version	data_release	project	analysis_id	analysis_state	analysis_submitter_id	analysis_workflow_link	analysis_workflow_type	analysis_workflow_version	sample_type	is_ffpe	cases.submitter_id	sample.submitter_id
35c46988-bb01-4d0d-95ba-f1d9e27a0f85	TSV	CPT0158520014	open	9f4d32b3-1226-4ffe-9766-1f7b9e335b31.rna_seq.augmented_star_gene_counts.tsv	abbc5314-c198-42b0-bc40-290fdf4f43ec	Transcriptome Profiling	gene_expression	Illumina	4229147	2022-04-21T08:02:44.950374-05:00	3578015c508b3d7240a0fbdf0202c9f6	2024-07-29T19:00:50.396348-05:00	35c46988-bb01-4d0d-95ba-f1d9e27a0f85	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	e3cc2dcc-7517-461d-bb87-23b4b758bb0a	released	9f4d32b3-1226-4ffe-9766-1f7b9e335b31_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-02947	C3N-02947-03
761459fe-6f5b-4b8f-86fd-7da887b03c01	TSV	CPT0076540001	open	b913a837-f444-40e4-a293-d10c2aee07c8.rna_seq.augmented_star_gene_counts.tsv	1e3bc9e0-dca9-4f18-af2d-3ce90a188238	Transcriptome Profiling	gene_expression	Illumina	4235991	2022-04-21T08:53:43.007960-05:00	30e857a79b3c30aa389a7cb4630ccbdd	2024-07-29T22:19:13.872789-05:00	761459fe-6f5b-4b8f-86fd-7da887b03c01	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	9d3f9304-c125-4ecf-b0e8-1f35ae45fe6c	released	b913a837-f444-40e4-a293-d10c2aee07c8_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-01217	C3N-01217-11
f3764751-b929-43db-b792-4ccfacab8ab0	TSV	CPT0026430006	open	cec2d27e-cffc-425c-bbc5-8fda77eaa9b7.rna_seq.augmented_star_gene_counts.tsv	52e09c32-1a1e-408e-8f4f-947006fb6340	Transcriptome Profiling	gene_expression	Illumina	4240874	2022-01-06T08:55:46.066120-06:00	eb8a6043b60dbc6a7f894fbc54b4887b	2024-07-30T21:56:49.332356-05:00	f3764751-b929-43db-b792-4ccfacab8ab0	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	5c88c3e7-e45e-474d-91c5-c002dc769f09	released	cec2d27e-cffc-425c-bbc5-8fda77eaa9b7_star_-_counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	C3L-00767	C3L-00767-01
481402b1-fb77-46a5-a39d-b433624d16f0	TSV	CPT0349700001	open	b9a5de02-bff2-4304-9359-4c2fb7ddb006.rna_seq.augmented_star_gene_counts.tsv	a719c4db-9b76-4fa1-90f7-fa1f715c0c5e	Transcriptome Profiling	gene_expression	Illumina	4235391	2022-04-21T08:58:00.471188-05:00	b2b835647b22e115af72e8787dbb0896	2024-07-29T20:34:53.907972-05:00	481402b1-fb77-46a5-a39d-b433624d16f0	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	dd927cc8-82a8-4ca3-b259-0b2bef73bc25	released	b9a5de02-bff2-4304-9359-4c2fb7ddb006_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00563	C3L-00563-13
62f77fdf-ed6b-4636-a0ea-44361be2d44d	TSV	CPT0080050001	open	8ad0c694-34de-46d7-bc8b-1671ca902347.rna_seq.augmented_star_gene_counts.tsv	8d5a182d-144c-4cc2-a2e2-82f5f11f6b11	Transcriptome Profiling	gene_expression	Illumina	4253169	2022-04-21T08:50:40.363380-05:00	b9a94e1982dd7e05de6a1a4ad2e69e13	2024-07-29T20:03:21.617633-05:00	62f77fdf-ed6b-4636-a0ea-44361be2d44d	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	aceac38c-aa08-4969-8139-66417c2316ca	released	8ad0c694-34de-46d7-bc8b-1671ca902347_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-01802	C3N-01802-11
fb27874e-faf3-4d48-ad25-5664b1a7717d	TSV	CPT0066620009	open	a041897e-41b7-4132-b44c-dc658b197c4b.rna_seq.augmented_star_gene_counts.tsv	017e8f74-8244-4bf3-ba0e-720ca6df199d	Transcriptome Profiling	gene_expression	Illumina	4231766	2022-01-06T09:09:48.407488-06:00	a8d247096e20fd30781625e0a416de2a	2024-07-30T21:52:26.453332-05:00	fb27874e-faf3-4d48-ad25-5664b1a7717d	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	eff1f44f-19ee-4f3d-a4c7-a3d5d7251bf7	released	a041897e-41b7-4132-b44c-dc658b197c4b_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-00151	C3N-00151-03
0e081ad0-2609-41b3-ad22-11e13f62b04a	TSV	CPT0211120010	open	00d9a1a8-e6f0-4d00-88d8-a0034fe1d75b.rna_seq.augmented_star_gene_counts.tsv	30911fcf-01f8-49f2-a0dc-19e457c0839e	Transcriptome Profiling	gene_expression	Illumina	4228821	2022-04-21T09:14:25.706107-05:00	fbbd881663e57f8baf9587989fce63a6	2024-07-29T18:52:49.469474-05:00	0e081ad0-2609-41b3-ad22-11e13f62b04a	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	e344fa76-2764-4881-83dd-fe6bdeaccdb1	released	00d9a1a8-e6f0-4d00-88d8-a0034fe1d75b_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-01079	C3N-01079-01
2ba9ee9b-45f8-4d06-b9d2-352a5f57b14f	TSV	CPT0070620001	open	2735acf3-1b64-4b92-94db-e567c424e27a.rna_seq.augmented_star_gene_counts.tsv	a579afac-f343-4d10-993b-77b08111f2b4	Transcriptome Profiling	gene_expression	Illumina	4213676	2022-04-21T09:02:43.192381-05:00	87834932f3b0490d08d04579c39da534	2024-07-29T20:43:39.530810-05:00	2ba9ee9b-45f8-4d06-b9d2-352a5f57b14f	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	b039f89f-92d0-4086-ba31-d8d512920784	released	2735acf3-1b64-4b92-94db-e567c424e27a_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00161	C3L-00161-12
97486fd1-e9ff-4348-bb64-af589b0fb6df	TSV	CPT0159110009	open	b1a2442e-c2ab-4023-8a38-ca4717d692a5.rna_seq.augmented_star_gene_counts.tsv	0c96d087-04a9-416d-b20e-2d2606ee6b2b	Transcriptome Profiling	gene_expression	Illumina	4231846	2022-04-04T18:46:17.471520-05:00	55d89d4045a9f05eeb316bfd2369c9d2	2024-07-29T19:27:35.870091-05:00	97486fd1-e9ff-4348-bb64-af589b0fb6df	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	3c73655f-d6fa-4425-b400-bdc741c0b145	released	b1a2442e-c2ab-4023-8a38-ca4717d692a5_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-02437	C3N-02437-02
74073ac4-7496-45d8-b87d-7f5e1094916c	TSV	CPT0159150001	open	219b63a6-0092-4494-a233-c7b2429c3c51.rna_seq.augmented_star_gene_counts.tsv	030ab539-3dc4-4be5-a9cc-1b70fd1fc032	Transcriptome Profiling	gene_expression	Illumina	4214542	2022-04-21T09:01:29.268944-05:00	b3b1af4866bc2400617a47515114d454	2024-07-29T19:19:14.878695-05:00	74073ac4-7496-45d8-b87d-7f5e1094916c	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	f51febb4-92ed-4d6d-aede-4027c1a65a26	released	219b63a6-0092-4494-a233-c7b2429c3c51_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-02437	C3N-02437-12
bfa1fdff-05fe-413f-a17b-6c820032de58	TSV	CPT0080860001	open	2e57efcb-8c7f-4e6a-bc4d-364e6e28e339.rna_seq.augmented_star_gene_counts.tsv	6c340b69-27e9-4021-b9c8-ab46195b994f	Transcriptome Profiling	gene_expression	Illumina	4216391	2022-04-21T08:50:53.848754-05:00	863b063747882f5eca78ac7384a701d1	2024-07-29T21:50:42.061378-05:00	bfa1fdff-05fe-413f-a17b-6c820032de58	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	d815e7b3-e620-46c9-99a3-0af333b7f32c	released	2e57efcb-8c7f-4e6a-bc4d-364e6e28e339_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-01249	C3L-01249-11
c24391f6-bf81-43ca-a340-42e37ba71aad	TSV	CPT0080880006	open	5c8d7831-b773-4068-bb6c-fa27242e2889.rna_seq.augmented_star_gene_counts.tsv	0ca0729e-816a-4033-b129-8ae79bbd1294	Transcriptome Profiling	gene_expression	Illumina	4233482	2022-01-06T09:12:07.366971-06:00	5885ace27415f5ab6835adeb16715b57	2024-07-30T22:03:56.005663-05:00	c24391f6-bf81-43ca-a340-42e37ba71aad	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	e6069c1c-2fbf-4d8c-bca0-b463702ed912	released	5c8d7831-b773-4068-bb6c-fa27242e2889_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-01249	C3L-01249-01
1369480e-a166-4e94-a9d8-6e78485f2da7	TSV	CPT0129560001	open	8e86e63b-bdc1-4299-9319-d11d183f1ffc.rna_seq.augmented_star_gene_counts.tsv	1920f11b-b3c3-40be-8824-ad544e60e191	Transcriptome Profiling	gene_expression	Illumina	4244133	2022-04-21T09:00:53.127000-05:00	2a7b577f30836e8452c0bdda3c20d796	2024-07-29T18:53:59.173288-05:00	1369480e-a166-4e94-a9d8-6e78485f2da7	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	7033432c-d3c1-44c9-86de-d7c264f596be	released	8e86e63b-bdc1-4299-9319-d11d183f1ffc_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-00755	C3N-00755-11
97759812-b78d-4f3f-91b5-09d136fe4e7a	TSV	CPT0336990001	open	ee570494-367c-4e2f-b015-d805bbd95b75.rna_seq.augmented_star_gene_counts.tsv	22c9c98a-cc45-4c1f-a1ac-783b09c0640c	Transcriptome Profiling	gene_expression	Illumina	4231606	2022-04-21T08:59:58.900262-05:00	26553a262135a7822b75c1bf0a20ac44	2024-07-29T19:41:24.681411-05:00	97759812-b78d-4f3f-91b5-09d136fe4e7a	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	d7385215-4d72-4a00-ab9c-fc713f64a3e2	released	ee570494-367c-4e2f-b015-d805bbd95b75_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-01925	C3L-01925-17
7a485216-3301-47a0-95a2-b731323ee1e4	TSV	CPT0113690006	open	a500a3d5-18d5-4587-b23c-660cc72d784f.rna_seq.augmented_star_gene_counts.tsv	5674c3b3-bfab-4704-8fe1-207bf45233ed	Transcriptome Profiling	gene_expression	Illumina	4234020	2022-01-06T09:21:35.484342-06:00	769756317c239def99bf88c25178959a	2024-07-30T21:44:11.782641-05:00	7a485216-3301-47a0-95a2-b731323ee1e4	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	91c3cf1c-48a6-4856-8e7b-990ffa807ecb	released	a500a3d5-18d5-4587-b23c-660cc72d784f_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-01925	C3L-01925-07
8d1294ca-9891-4755-ab25-0601cdc01fe8	TSV	CPT0188370009	open	d49ef4f8-ebc1-4e9d-bf32-f22860921c7a.rna_seq.augmented_star_gene_counts.tsv	1a41cfe8-6858-4855-9d73-bfc9385a38c4	Transcriptome Profiling	gene_expression	Illumina	4221812	2022-04-04T19:10:44.320332-05:00	c86d7d8f1dd6438058133c04203817ed	2024-07-29T19:25:11.987890-05:00	8d1294ca-9891-4755-ab25-0601cdc01fe8	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	9d2860af-fe58-4956-94f7-3390131b749b	released	d49ef4f8-ebc1-4e9d-bf32-f22860921c7a_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-02744	C3L-02744-01
648be676-9c8f-403e-9801-d8213ba1e29b	TSV	CPT0348250001	open	6a326ceb-d92b-4f50-bcac-dc2b61e5987e.rna_seq.augmented_star_gene_counts.tsv	ff467b8b-f875-4146-8f63-000917084817	Transcriptome Profiling	gene_expression	Illumina	4269695	2022-04-21T08:54:57.491841-05:00	e878d689f5fdafff1a846112a01d0f55	2024-07-29T19:15:31.467855-05:00	648be676-9c8f-403e-9801-d8213ba1e29b	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	904887e4-2f82-4a46-bbc2-c8209c41fad6	released	6a326ceb-d92b-4f50-bcac-dc2b61e5987e_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-02744	C3L-02744-11
96416e63-0259-4cfb-90d5-c179448c7532	TSV	CPT0097730009	open	694b336b-0074-46ce-af20-216eb6484fe3.rna_seq.augmented_star_gene_counts.tsv	9c68d66d-d4c1-40a1-865c-91a688e3dbac	Transcriptome Profiling	gene_expression	Illumina	4241689	2022-01-06T09:21:31.483238-06:00	ee64e4b4f8c9c1a219d7e81dcf30284e	2024-07-30T21:42:06.724117-05:00	96416e63-0259-4cfb-90d5-c179448c7532	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	a1169e37-7984-4d1a-b2ce-931eb6d9a5f7	released	694b336b-0074-46ce-af20-216eb6484fe3_star_-_counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	C3N-01825	C3N-01825-03
eaafcca3-8ac6-46c6-b81c-800081930835	TSV	CPT0063790009	open	4b85e420-b151-4231-9894-8a60eceb0929.rna_seq.augmented_star_gene_counts.tsv	9e8eec1a-3df1-4f1d-9f7e-65dd85beff96	Transcriptome Profiling	gene_expression	Illumina	4238771	2022-01-06T09:19:06.434282-06:00	1a4cd852eb18fb1319041472c35f6ccc	2024-07-30T21:48:45.640863-05:00	eaafcca3-8ac6-46c6-b81c-800081930835	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	a0882547-91e7-4b54-9934-545b41869f0a	released	4b85e420-b151-4231-9894-8a60eceb0929_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-00918	C3L-00918-01
75052aa2-361c-4409-a2ab-f0804179986d	TSV	CPT0190700014	open	48d4cef5-ab98-46a4-86a9-d58580f235de.rna_seq.augmented_star_gene_counts.tsv	429f5eca-1063-44d0-b89e-b958f8b36833	Transcriptome Profiling	gene_expression	Illumina	4231600	2022-04-21T09:14:08.059342-05:00	d87b42a6372444e4ffe217fd321b6edb	2024-07-29T19:19:29.459091-05:00	75052aa2-361c-4409-a2ab-f0804179986d	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	344e829b-7821-4eba-8731-8dc971e69ea2	released	48d4cef5-ab98-46a4-86a9-d58580f235de_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-02382	C3L-02382-03
284c39fe-0119-4ab5-8276-fa9f76c3a0b5	TSV	CPT0190760001	open	56bb3321-d6d5-4cfe-a597-47b4f18aaf07.rna_seq.augmented_star_gene_counts.tsv	eab77201-7291-431e-80e5-c9c04982fa55	Transcriptome Profiling	gene_expression	Illumina	4250976	2022-04-21T09:03:39.310031-05:00	7faf051fc66ea69fc90402df861522c4	2024-07-29T18:56:31.089492-05:00	284c39fe-0119-4ab5-8276-fa9f76c3a0b5	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	cd6e519e-a812-404d-9eaa-ba1609636287	released	56bb3321-d6d5-4cfe-a597-47b4f18aaf07_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-02382	C3L-02382-17
b318482f-f9c5-43f3-a77a-5f1cda850459	TSV	CPT0365930001	open	c3b562b8-295b-4c9c-b7ef-8424c9e6a218.rna_seq.augmented_star_gene_counts.tsv	98f4da7c-2be8-4a95-81c7-da8bf9dc6908	Transcriptome Profiling	gene_expression	Illumina	4145510	2022-04-21T09:02:34.338770-05:00	6d53f35105610cf431642d8b40a9a767	2024-07-29T19:36:46.125142-05:00	b318482f-f9c5-43f3-a77a-5f1cda850459	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	8a80f9bb-5cd1-482b-8c28-6826d4276f0d	released	c3b562b8-295b-4c9c-b7ef-8424c9e6a218_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-01079	C3N-01079-11
4d9590c8-dae6-4fa0-8236-4a95550e997e	TSV	CPT0353500001	open	6c86579d-1ee1-4b6a-aaa9-d984bd633f63.rna_seq.augmented_star_gene_counts.tsv	0a75a660-4c34-4cf2-9721-8de88c5cbbaa	Transcriptome Profiling	gene_expression	Illumina	4234941	2022-04-21T09:04:37.520902-05:00	be7ec192c2caeaabd6a313da9554da82	2024-07-29T19:11:36.155390-05:00	4d9590c8-dae6-4fa0-8236-4a95550e997e	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	f9bfc6cd-92cc-4dc1-aa5c-772adc65831b	released	6c86579d-1ee1-4b6a-aaa9-d984bd633f63_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-02994	C3N-02994-11
4a624cc1-6fcc-4347-aa16-709ab921c007	TSV	CPT0248000009	open	554fc3a0-a01f-42a4-ba74-c6368c4a2714.rna_seq.augmented_star_gene_counts.tsv	37b68e56-5439-4ea0-9737-bc9fda674e2d	Transcriptome Profiling	gene_expression	Illumina	4230129	2022-04-04T18:35:44.701032-05:00	8c1a7197ebec9275b352cdc30af7229c	2024-07-29T19:11:07.419397-05:00	4a624cc1-6fcc-4347-aa16-709ab921c007	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	440a70c2-be18-44fb-9735-f83e482b0d08	released	554fc3a0-a01f-42a4-ba74-c6368c4a2714_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-02994	C3N-02994-01
f6fd836d-1b27-49e7-a576-c9ece0a575d8	TSV	CPT0115580001	open	22f6c2aa-b4fc-4f25-9202-e8d31e11ce26.rna_seq.augmented_star_gene_counts.tsv	26ef0f15-53a7-4c81-b77f-5d105eddb223	Transcriptome Profiling	gene_expression	Illumina	4178450	2022-04-21T08:52:09.615662-05:00	51f4aaa9fdb701f0e7865a0ebc064490	2024-07-29T19:50:20.593477-05:00	f6fd836d-1b27-49e7-a576-c9ece0a575d8	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	320fabf1-06dc-4fb8-9ed5-3ab1d48a7438	released	22f6c2aa-b4fc-4f25-9202-e8d31e11ce26_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-02436	C3N-02436-11
9d0184f9-30f6-4bb6-b4ae-fe19a569e8c9	TSV	CPT0115530006	open	75b78cb8-c038-41a1-b145-98ca5d8a99b0.rna_seq.augmented_star_gene_counts.tsv	4c489bff-ca1d-45a6-a996-c200edd2e2d6	Transcriptome Profiling	gene_expression	Illumina	4232433	2022-04-04T19:10:09.789414-05:00	af7d5f9a8dc51c70c638d67f9e23d6f0	2024-07-29T19:28:32.386217-05:00	9d0184f9-30f6-4bb6-b4ae-fe19a569e8c9	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	e92b2506-ea10-4d07-aad8-3a43ce879e6e	released	75b78cb8-c038-41a1-b145-98ca5d8a99b0_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-02436	C3N-02436-01
12246661-c8a8-4763-9f4f-970fcb44161d	TSV	CPT0111880006	open	ba2fad76-557f-4b8e-99f9-93f67da2f2db.rna_seq.augmented_star_gene_counts.tsv	67467691-6b4b-40cb-b9f2-afb11e2f217d	Transcriptome Profiling	gene_expression	Illumina	4220227	2022-04-21T05:14:02.403511-05:00	a9c0bd8d255754a0b778013c41f7805b	2024-07-29T18:53:50.311685-05:00	12246661-c8a8-4763-9f4f-970fcb44161d	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	9aeef1f0-5b2f-4d3e-bb0c-ca36530fa697	released	ba2fad76-557f-4b8e-99f9-93f67da2f2db_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-02411	C3L-02411-02
7c206b53-23d8-4690-ac89-5f55ca6615a3	TSV	CPT0348140001	open	6339f900-60a2-4d3d-95ff-2019a1257d12.rna_seq.augmented_star_gene_counts.tsv	a41b869b-b65d-4662-b0a2-aa2eb46c1dbc	Transcriptome Profiling	gene_expression	Illumina	4256459	2022-04-21T08:50:19.921158-05:00	6174dc5b8e168503226879474de4b60a	2024-07-29T19:20:58.279894-05:00	7c206b53-23d8-4690-ac89-5f55ca6615a3	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	6bf1d294-bc2f-4f81-9a43-dace509f5ae4	released	6339f900-60a2-4d3d-95ff-2019a1257d12_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-02411	C3L-02411-12
fabb9150-82e8-42c4-888b-56f6978a97fe	TSV	CPT0002210005	open	fcc5e873-e31f-4d0f-88af-081bb08a4bcb.rna_seq.augmented_star_gene_counts.tsv	d4b8ce7e-ff7d-4ab2-80c6-31e908eaf15d	Transcriptome Profiling	gene_expression	Illumina	4236091	2022-01-06T08:56:38.680306-06:00	0091c9a1545f04be06eebe4f7acc0a62	2024-07-30T22:03:22.708788-05:00	fabb9150-82e8-42c4-888b-56f6978a97fe	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	d8054550-f357-4262-947e-cfa790fdde19	released	fcc5e873-e31f-4d0f-88af-081bb08a4bcb_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-00358	C3L-00358-01
43ac6184-9cfc-4e36-8d28-ab9de4ec9cda	TSV	CPT0349590001	open	abfa033a-c014-4be4-823b-a542f8639487.rna_seq.augmented_star_gene_counts.tsv	7bbf08fb-23c9-4a8d-9036-b6c5c3a52323	Transcriptome Profiling	gene_expression	Illumina	4253209	2022-04-21T09:00:56.160609-05:00	6681e836f0ecc34adde20487e8f35f0f	2024-07-29T20:03:17.853426-05:00	43ac6184-9cfc-4e36-8d28-ab9de4ec9cda	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	c91721a0-c81e-46b6-9b4e-2c31aa28a493	released	abfa033a-c014-4be4-823b-a542f8639487_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00358	C3L-00358-11
04d98bd0-4ad3-4565-a71e-7f43edde08b7	TSV	CPT0275270006	open	e46c7d6c-de37-4ccc-9acf-6424d5471da0.rna_seq.augmented_star_gene_counts.tsv	097ab707-0f74-4733-aa6e-22a942f84e57	Transcriptome Profiling	gene_expression	Illumina	4232513	2022-04-04T19:33:39.867549-05:00	c06f289c9d65d7b531721df39809d958	2024-07-29T18:51:22.283737-05:00	04d98bd0-4ad3-4565-a71e-7f43edde08b7	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	3b8e65e1-ce30-4857-9cbf-09c073ae0471	released	e46c7d6c-de37-4ccc-9acf-6424d5471da0_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-05571	C3L-05571-03
38eb6a6f-ba24-4062-959b-a27b20fe9119	TSV	CPT0337550001	open	46dd7e2c-8daf-4de0-8aa1-55d40fb0b2fd.rna_seq.augmented_star_gene_counts.tsv	29775e68-c77b-414b-8668-97bfea4736a5	Transcriptome Profiling	gene_expression	Illumina	4224392	2022-04-21T08:57:16.959843-05:00	5a4a1b5f2c64439dcb8835fdcbe5c2dd	2024-07-29T19:01:04.564072-05:00	38eb6a6f-ba24-4062-959b-a27b20fe9119	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	26545c89-c23d-424f-8610-805581d26598	released	46dd7e2c-8daf-4de0-8aa1-55d40fb0b2fd_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-05571	C3L-05571-13
f91a79e0-852c-4f34-b53f-0ef927ac0df6	TSV	CPT0002630006	open	4e22718d-479f-4de9-991b-40c08ab98ed0.rna_seq.augmented_star_gene_counts.tsv	5e1404ae-dfc0-4086-a944-e11eeda211f5	Transcriptome Profiling	gene_expression	Illumina	4237005	2022-01-06T09:09:01.728690-06:00	bc43089954ac810199b02119e41f0d42	2024-07-30T22:01:58.963206-05:00	f91a79e0-852c-4f34-b53f-0ef927ac0df6	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	2d118229-c686-4d0e-bc3a-261f1719c85b	released	4e22718d-479f-4de9-991b-40c08ab98ed0_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-00145	C3L-00145-02
